Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,Model 4,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000005954,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000007090,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000000422,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000001014,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000000501,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000005955,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000007216,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000005865,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000005869,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000007208,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000008653,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000002455,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000005954,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000007090,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000000422,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000000501,powder-Sucralose-Artificial-PROPOSED HARMONIZE TO 25001901,Global,ward_euclidean,7500.0,729996.0,2,0,2,4,200000001014,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Sucralose,Sucralose
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000003153,0.9999999999999998,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000005955,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000007216,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000000501,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000005865,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000005869,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000007208,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000008653,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000002455,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000005954,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000007090,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000000422,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003153,Artificial-Sweetener-Acesulfame K-LA Harm,Global,ward_euclidean,382300.0,3206985.0631987625,3,7,3,3,200000001014,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000003417,1.0,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000005955,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000007216,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000000501,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000005865,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000005869,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000007208,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000008653,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000002455,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000005954,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000007090,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000000422,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000003417,"Sweeteners-Aspartame, particle size min 45% on 200 sieve",Global,ward_euclidean,930885.0,12218792.425249305,4,1,4,0,200000001014,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000005865,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000005955,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000007216,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000000501,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000005869,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000007208,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000008653,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000002455,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000005954,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000007090,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000000422,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005865,Sweetener-Powder-Sodium Cyclamate,Global,ward_euclidean,335000.0,1069669.9894726193,2,0,2,4,200000001014,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005869,Sweetener-Granulated-Sodium Saccharin,Global,ward_euclidean,36000.0,410400.0,2,0,2,4,200000005869,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005869,Sweetener-Granulated-Sodium Saccharin,Global,ward_euclidean,36000.0,410400.0,2,0,2,4,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005869,Sweetener-Granulated-Sodium Saccharin,Global,ward_euclidean,36000.0,410400.0,2,0,2,4,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005869,Sweetener-Granulated-Sodium Saccharin,Global,ward_euclidean,36000.0,410400.0,2,0,2,4,200000005955,1.0000000000000002,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
200000005869,Sweetener-Granulated-Sodium Saccharin,Global,ward_euclidean,36000.0,410400.0,2,0,2,4,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Other,Other
