Specification Number,Color vs speckle,art vs non-art,pigment,hue,form,form2,water vs oil soluble,"H2 2021 - H1 2022 volume - NA, KG","H2 2021 - H1 2022 volume - MEU, KG","H2 2021 - H1 2022 volume - LA, KG","H2 2021 - H1 2022 volume - AMEA, KG","H2 2021 - H1 2022 spend - NA, USD","H2 2021 - H1 2022 spend - MEU, USD","H2 2021 - H1 2022 spend - LA, USD","H2 2021 - H1 2022 spend - AMEA, USD","H2 2021 - H1 2022 average price - NA, USD/ton","H2 2021 - H1 2022 average price - MEU, USD/ton","H2 2021 - H1 2022 average price - LA, USD/ton","H2 2021 - H1 2022 average price - AMEA, USD/ton",Buy Menu Card - NA - Menu Card Color,Buy Menu Card - MEU - Menu Card Color,Buy Menu Card - LA - Menu Card Color,Buy Menu Card - AMEA - Menu Card Color,Specification description,Classification
200000002494,Colors,Non Artificial,carmine,red,liquid,,,0,0,0,16330,0,0,0,1616921.886,,,,99015.42474,GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),"COLOUR, LIQUID RED CARMINE, NATURAL",Ingredient-Other Ingredients-Colors-Non Artificial
200000002547,Speckles,Speckles or Glitters,brilliant blue,blue,powder,,,0,958.32,0,0,0,228080.16,0,0,,238000,,,YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),"Speckle color,Light blue HPMC,Artificial, powder",Ingredient-Other Ingredients-Colors-Speckles or Glitters
200000002767,Colors,Non Artificial,caramel,brown,liquid,,,0,0,0,660,0,0,0,10693.56463,,,,16202.37065,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),"Colour, Brown, Natural",Ingredient-Other Ingredients-Colors-Non Artificial
200000003046,Colors,Non Artificial,caramel,brown,liquid,,,0,2280,0,0,0,35980.30995,0,0,,15780.8377,,,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),Colour-Dark Brown-Liquid,Ingredient-Other Ingredients-Colors-Non Artificial
200000003073,Colors,Non Artificial,anthocyanins,red,liquid,,,0,0,0,2355,0,0,0,35332.83505,,,,15003.32699,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL NAT,CARANTHO, LIQUID",Ingredient-Other Ingredients-Colors-Non Artificial
200000003129,Colors,Non Artificial,spirulina,blue,liquid,,water soluble,0,0,0,17000,0,0,0,499689.4248,,,,29393.49558,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),"Colour, Spirulina Blue",Ingredient-Other Ingredients-Colors-Non Artificial
200000003619,Speckles,Speckles or Glitters,orange blends,orange,powder,,,0,1635,0,0,0,158279.0788,0,0,,96806.776,,,YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),Speckle Powder Color Orange HPMC,Ingredient-Other Ingredients-Colors-Speckles or Glitters
200000003826,Colors,Others,allura red,red,,,,0,680,0,3150,0,13832.60703,0,63180.66106,,20342.06916,,20057.35272,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),Color-Allura red sorbitol granules-Coated,Ingredient-Other Ingredients-Colors-Others
200000004752,Colors,Others,caramel,brown,liquid,,,0,0,0,32520,0,0,0,43543.45268,,,,1338.97456,,,,,COLOUR-CARAMEL COLOUR,Ingredient-Other Ingredients-Colors-Others
200000005298,Colors,Non Artificial,multi colours,,liquid,,water soluble,0,2600,0,0,0,119371.7689,0,0,,45912.2188,,,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RED - Do not re-use,Colours-Anthocyanin extract-Natural-Liquid,Ingredient-Other Ingredients-Colors-Non Artificial
200000005309,Colors,Artificial,caramel,black,liquid,,,0,7550,0,0,0,18691.07292,0,0,,2475.638798,,,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,CARAMEL COLOR,Ingredient-Other Ingredients-Colors-Artificial
200000005339,Colors,Artificial, SORBITOL ,,liquid,,,0,2599.8,0,0,0,136103.1491,0,0,,52351.39208,,,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,BETA CAROTENE EMULSION 5% LS,Ingredient-Other Ingredients-Colors-Artificial
200000005478,Colors,Artificial,allura red,red,powder,lake,,0,50,0,710,0,2055.787888,0,35245.23103,,41115.75776,,49641.17047,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RED - Do not re-use,COLOUR ALLURA RED LAKE,Ingredient-Other Ingredients-Colors-Artificial
200000005543,Colors,Others,azorubin,red,powder,,water soluble,0,0,0,72,0,0,0,663.0002765,,,,9208.337173,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),"Red 3 (Carmoisine), Colour",Ingredient-Other Ingredients-Colors-Others
200000005579,Colors,Artificial,brown blends,brown,powder,,water soluble,0,0,0,222,0,0,0,5255.208043,,,,23672.1083,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),Brown Colour,Ingredient-Other Ingredients-Colors-Artificial
200000005697,Colors,Non Artificial,annatto,brown,liquid,,,0,0,0,1470,0,0,0,54397.58372,,,,37005.15899,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),Color - Annatto Extract,Ingredient-Other Ingredients-Colors-Non Artificial
200000005698,Colors,Non Artificial,carmine,red,liquid,,,0,0,0,13995,0,0,0,843859.0535,,,,60297.18139,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),GREEN - Use/Re-use (also check Regulatory Compliance section),Color - Carmine - Water Soluble,Ingredient-Other Ingredients-Colors-Non Artificial
200000005746,Colors,Non Artificial, GLYCEROL ,yellow,liquid,,,0,0,0,4620,0,0,0,243881.4026,,,,52788.18237,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),Color-Carotene-Nature,Ingredient-Other Ingredients-Colors-Non Artificial
200000005776,Colors,Non Artificial,brilliant blue,blue,,,,0,130,0,0,0,8085.30209,0,0,,62194.63146,,,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RED - Do not re-use,Color-Brilliant Blue FCF 12%,Ingredient-Other Ingredients-Colors-Non Artificial
200000005964,Colors,Artificial,caramel,brown,powder,,,0,0,0,4510,0,0,0,65255,,,,14468.95787,RED - Do not re-use,RED - Do not re-use,,GREEN - Use/Re-use (also check Regulatory Compliance section),Colour-Powder-Caramel-E150d-PROPOSED HARMONIZE TO 17000517,Ingredient-Other Ingredients-Colors-Artificial
200000006703,Colors,Non Artificial,anthocyanins,,powder,,,0,1120,0,0,0,42211.80467,0,0,,37689.11131,,,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RED - Do not re-use,"COL NAT,ANTHOCYANINS,POWDER",Ingredient-Other Ingredients-Colors-Non Artificial
200000006704,Colors,Artificial,azorubin,brown,powder,,,0,0,0,140,0,0,0,2768.854064,,,,19777.52903,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL ART,CARMOISINE",Ingredient-Other Ingredients-Colors-Artificial
200000006747,Colors,Non Artificial,paprika extract,orange,liquid,,water soluble,0,1110,0,0,0,45540.96917,0,0,,41027.90015,,,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,LIQUID-PAPRIKA EXTRACT,Ingredient-Other Ingredients-Colors-Non Artificial
200000006946,Colors,Artificial,sunset yellow,yellow,powder,,,1060,420,0,0,17100.97416,13481.38149,0,0,16132.99449,32098.52735,,,GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,COLOR-GRANULAR-FDAND C-YELLOW-NO-6,Ingredient-Other Ingredients-Colors-Artificial
200000006949,Colors,Artificial,brilliant blue,blue,liquid,,,2268,896,0,0,25660.91721,21128.7127,0,0,11314.33739,23581.15256,,,GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),COLOR-LIQUID-FD AND C-BLUE- NO 1,Ingredient-Other Ingredients-Colors-Artificial
200000006957,Colors,Artificial,brilliant blue,blue,powder,,water soluble,0,23,0,0,0,4013.956874,0,0,,174519.8641,,,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,"COL,BRILLANT BLUE,POWDER",Ingredient-Other Ingredients-Colors-Artificial
200000006998,Colors,Non Artificial,curcumin / turmeric,orange,liquid,,water soluble,0,4510,0,0,0,136557.4604,0,0,,30278.81605,,,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,CURCUMIN 7%,LIQUID",Ingredient-Other Ingredients-Colors-Non Artificial
200000007058,Colors,Artificial,brilliant blue,blue,liquid,,water soluble,0,0,0,880,0,0,0,10779.80407,,,,12249.77735,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,BLUE PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000007059,Colors,Artificial,orange blends,orange,liquid,,water soluble,0,0,0,910,0,0,0,9132.135187,,,,10035.31339,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,ORANGE PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000007060,Colors,Artificial,yellow blends,yellow,liquid,,water soluble,0,0,0,610,0,0,0,9788.903208,,,,16047.38231,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,YELLOW PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000007061,Colors,Artificial,green blends,green,liquid,,water soluble,0,0,0,750,0,0,0,13361.95026,,,,17815.93368,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,GREEN PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000007065,Colors,Artificial,beetroot / red beet,red,liquid,,water soluble,0,0,0,1020,0,0,0,24397.14051,,,,23918.76521,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,MASTERCOTE RED PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000007066,Colors,Artificial, SUCROSE ,purple,liquid,,water soluble,0,0,0,1030,0,0,0,18787.36972,,,,18240.16477,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,MASTERCOTE VIOLET PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000007069,Colors,Non Artificial,caramel,brown,liquid,,,0,0,0,1080,0,0,0,1948.141083,,,,1803.834336,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,CARAMEL",Ingredient-Other Ingredients-Colors-Non Artificial
200000007087,Colors,Artificial,erythrosine,red,powder,,,0,0,0,180,0,0,0,19379.45813,,,,107663.6563,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COL,ERYTHROSINE,E127",Ingredient-Other Ingredients-Colors-Artificial
200000007128,Colors,Artificial,brilliant blue,blue,powder,,,14,35,360,81,979.4935208,2001.865551,9380,2183.638294,69963.82292,57196.15859,26055.55556,26958.49746,GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),COLOR-POWDER-BLUE,Ingredient-Other Ingredients-Colors-Artificial
200000007187,Colors,Artificial,allura red,red,powder,lake,,0,0,0,140,0,0,0,3939.434907,,,,28138.82077,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RETIRED - COLOR-RED-40 - SEE NOTES,Ingredient-Other Ingredients-Colors-Artificial
200000007735,Colors,Artificial, MALTODEXTRIN ,,powder,,,0,3086,0,425,0,50937.30798,0,6609.96205,,16505.93259,,15552.85188,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RED - Do not re-use,BETA CAROTENE CWS 1%-Powder,Ingredient-Other Ingredients-Colors-Artificial
200000008056,Colors,Artificial, SUNFLOWER OIL ,,liquid,,,0,100,0,0,0,1745.06063,0,0,,17450.6063,,,,RED - Do not re-use,,YELLOW - Exceptional re-use (see Comments),COLOR-LIQUID-BETA CAROTENE,Ingredient-Other Ingredients-Colors-Artificial
200000008143,Colors,Non Artificial,paprika extract,orange,liquid,,,0,800,0,0,0,6583.583201,0,0,,8229.479002,,,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,COLOUR-LIQUID-ANNATO NORBIXIN EXTRACT,Ingredient-Other Ingredients-Colors-Non Artificial
200000010979,Colors,Others, GUM ARABIC ,orange,powder,,,0,0,0,1750,0,0,0,94199,,,,53828,GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),MEALS ONLY - Colour Beta Carotene powder,Ingredient-Other Ingredients-Colors-Others
200000011011,Colors,Non Artificial,curcumin / turmeric,yellow,powder,,,0,0,0,5400,0,0,0,170316,,,,31540,GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),"MEALS ONLY- Curcumin 0,65% powder",Ingredient-Other Ingredients-Colors-Non Artificial
200000000101,Colors,Non Artificial,caramel,,liquid,,,0,0,601250,0,0,0,286284.8449,0,,,476.1494302,,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,Color- Caramel-Liquid Color,Ingredient-Other Ingredients-Colors-Non Artificial
200000000104,Colors,Non Artificial, CORN OIL ,,,,,0,0,340,0,0,0,79100.83866,0,,,232649.5255,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,Color-Beta-carotene-30% Oily Color,Ingredient-Other Ingredients-Colors-Non Artificial
200000000120,Colors,Non Artificial,carmine,,liquid,,,0,0,335,0,0,0,4117.92861,0,,,12292.32421,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,Color-Carmine 3% Liquid,Ingredient-Other Ingredients-Colors-Non Artificial
200000000127,Colors,Artificial,indigotine,blue,powder,,,0,0,0,0,0,0,0,0,,,,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,Color-Indigotine (Blue n°2)- Powder,Ingredient-Other Ingredients-Colors-Artificial
200000000143,Colors,"Clouding agent, Titanium Dioxide",titanium dioxide,,powder,,,0,0,14600,15200,0,0,80091.33673,101243.5319,,,5485.707995,6660.758675,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,"Color - Titanium Dioxide-Powder PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes","Ingredient-Other Ingredients-Colors-Clouding agent, Titanium Dioxide"
200000000221,Colors,Artificial,allura red,red,powder,,water soluble,0,0,0,1340,0,0,0,37303.80445,,,,27838.66004,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),Red No. 40 Color-Powder-Art-Allura Red,Ingredient-Other Ingredients-Colors-Artificial
200000000232,Colors,Artificial,tartrazine,yellow,powder,lake,water insoluble,0,0,0,1220,0,0,0,23567.94977,,,,19317.99161,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),Yellow No. 5 Lake (24-28%) Color-Powder-Art-Tartrazine,Ingredient-Other Ingredients-Colors-Artificial
200000000427,Colors,Non Artificial,annatto,,,,,1123.347,0,0,0,26286.30304,0,0,0,23399.98508,,,,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,Annatto Colour #4,Ingredient-Other Ingredients-Colors-Non Artificial
200000000825,Colors,"Clouding agent, Titanium Dioxide", MALTODEXTRIN ,,powder,,,0,0,5775,0,0,0,39430,0,,,6827.705628,,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,"Clouds-Powder-Clouding Agent PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes","Ingredient-Other Ingredients-Colors-Clouding agent, Titanium Dioxide"
200000000861,Colors,Non Artificial,curcumin / turmeric,yellow,liquid,,,0,700,0,550,0,33208.49967,0,48857.2679,,47440.71382,,88831.39619,GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),COLOR-LIQUID-YELLOW-TURMERIC,Ingredient-Other Ingredients-Colors-Non Artificial
200000000931,Speckles,Speckles or Glitters,brilliant blue,blue,powder,dye,,0,0,0,30,0,0,0,1732.645152,,,,57754.83839,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),RETIRE - COLORANT-POWDER-BRILLIANT BLUE-ARTIFICIAL-DYE FD&C BLUE NO.1 harmonized to 2*0217,Ingredient-Other Ingredients-Colors-Speckles or Glitters
200000001100,Colors,Non Artificial, BEET SUGAR SYRUP ,,powder,,,0,0,0,603.936,0,0,0,65673.91471,,,,108743.1693,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"Colour, Natural, Strawberry Premix",Ingredient-Other Ingredients-Colors-Non Artificial
200000001190,Colors,Non Artificial,paprika extract,,liquid,,,0,10,0,280,0,2323.675584,0,9441.56865,,232367.5584,,33719.88803,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),Paprika extract colour,Ingredient-Other Ingredients-Colors-Non Artificial
200000001289,Colors,Artificial,caramel,,liquid,,,0,0,0,1545,0,0,0,2745.44747,,,,1776.988654,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"Colour, Caramel",Ingredient-Other Ingredients-Colors-Artificial
200000001438,Colors,"Clouding agent, Titanium Dioxide", SULFITES (INDIRECTLY ADDED) ,,powder,,,0,0,564000,0,0,0,2247266.58,0,,,3984.515213,,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),"Granular-Clouds-Powder-Beatreme PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes","Ingredient-Other Ingredients-Colors-Clouding agent, Titanium Dioxide"
200000001605,Colors,Artificial,tartrazine,yellow,powder,dye,,0,0,0,385,0,0,0,7058.543634,,,,18333.87957,,RED - Do not re-use,,GREEN - Use/Re-use (also check Regulatory Compliance section),"Color, FD&C Yellow # 5 Dye-PROPOSED HARMONIZE TO 10031836",Ingredient-Other Ingredients-Colors-Artificial
200000001609,Colors,Artificial,beetroot / red beet,red,powder,,,0,0,0,114,0,0,0,4324.186321,,,,37931.45896,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),"Color, FD & C Red No 40, Powder",Ingredient-Other Ingredients-Colors-Artificial
200000001618,Colors,"Clouding agent, Titanium Dioxide",titanium dioxide,,powder,,water insoluble,0,0,0,5300,0,0,0,30845.7012,,,,5819.943623,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COLOUR-POWDER-TITANIUM DIOXIDE PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes","Ingredient-Other Ingredients-Colors-Clouding agent, Titanium Dioxide"
200000001672,Colors,Artificial,titanium dioxide,white,,,,7440.808,0,0,0,65209.14424,0,0,0,8763.718166,,,,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,"COLOUR-ULTRACOAT WHITE TITANIUM PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000001673,Colors,Artificial,yellow blends,yellow,liquid,,,1536,0,0,0,18644.50105,0,0,0,12138.34704,,,,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,"COLOUR-ULTRACOAT YELLOW PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000001675,Colors,Artificial, SUCROSE SOLUTION ,,liquid,,water soluble,680,0,0,0,8619.141256,0,0,0,12675.20773,,,,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,"COLOUR-ULTRACOAT PINK#3 PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000001676,Colors,Artificial,green blends,green,liquid,,water soluble,2768,0,0,0,30676.2476,0,0,0,11082.45939,,,,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,"COLOUR-ULTRACOAT PASTEL GREEN#1 PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes",Ingredient-Other Ingredients-Colors-Artificial
200000001999,Colors,Artificial,caramel,brown,liquid,,,0,0,1150,0,0,0,1050.244462,0,,,913.2560537,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,COLOR-CARAMEL-LIQUID,Ingredient-Other Ingredients-Colors-Artificial
200000002139,Colors,Artificial,titanium dioxide,white,powder,,,0,0,0,680.33,0,0,0,10735.83265,,,,15780.33109,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),Silicon Dioxide-Powder-Art,Ingredient-Other Ingredients-Colors-Artificial
200000002231,Colors,Non Artificial,green blends,green,liquid,,,0,0,0,595,0,0,0,41968.63004,,,,70535.51268,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),NATURAL GREEN COLOUR_LIQUID,Ingredient-Other Ingredients-Colors-Non Artificial
200000002237,Colors,Non Artificial,anthocyanins,red,liquid,,,0,0,0,1274,0,0,0,50871.29155,,,,39930.37013,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"COLOUR, LIQUID RED, NATURAL",Ingredient-Other Ingredients-Colors-Non Artificial
200000002306,Colors,Non Artificial,paprika extract,brown,liquid,,oil soluble,0,0,0,1890,0,0,0,78257.82535,,,,41406.2568,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),COLOR-Oleoresin Paprika,Ingredient-Other Ingredients-Colors-Non Artificial
200000002941,Speckles,Speckles or Glitters, GUM ARABIC ,,powder,,water soluble,9608.89372,0,1168.86,0,435595.272,0,145911.48,0,45332.51014,,124832.2981,,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),GREEN - Use/Re-use (also check Regulatory Compliance section),Color-Powder-Carnival Edible Glitter,Ingredient-Other Ingredients-Colors-Speckles or Glitters
200000002963,Speckles,Speckles or Glitters,purple blends,purple,,lake,,0,0,600,0,0,0,46566,0,,,77610,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,COLOR PURPLE FLAKES,Ingredient-Other Ingredients-Colors-Speckles or Glitters
200000002964,Colors,Artificial,purple blends,purple,,lake,,136.0772,0,0,0,6866.411767,0,0,0,50459.67852,,,,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,Color-Lake Dispersion-Purple,Ingredient-Other Ingredients-Colors-Artificial
200000003069,Speckles,Speckles or Glitters,beetroot / red beet,red,,,,0,0,28180,0,0,0,729068.8719,0,,,25871.85493,,GREEN - Use/Re-use (also check Regulatory Compliance section),RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),,COLORED COATED - RED SORBITOL GRANULES - ARTIFICIAL,Ingredient-Other Ingredients-Colors-Speckles or Glitters
200000003096,Colors,Artificial,green blends,green,,,,0,0,0,261.36,0,0,0,45110.74,,,,172600.0153,RED - Do not re-use,RED - Do not re-use,RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),"Speckle Color, Green HPMC, Power",Ingredient-Other Ingredients-Colors-Artificial
200000003216,Colors,"Clouding agent, Titanium Dioxide",beetroot / red beet,red,,,,0,0,0,71625,0,0,0,313176.2896,,,,4372.443834,YELLOW - Exceptional re-use (see Comments),RED - Do not re-use,YELLOW - Exceptional re-use (see Comments),YELLOW - Exceptional re-use (see Comments),"Beatreme Cloud-Kerry Ingredients PROHIBITED IN FOODS IN EU, DO NOT USE IN NEW DEV – see notes","Ingredient-Other Ingredients-Colors-Clouding agent, Titanium Dioxide"
200000003259,Colors,Artificial,tartrazine,yellow,powder,,water soluble,0,0,25476.627,0,0,0,212164.185,0,,,8327.797277,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),Color-FD&C Yellow 5 Tartrazine Powder-LA Harm,Ingredient-Other Ingredients-Colors-Artificial
200000003277,Colors,Artificial,sunset yellow,yellow,powder,,water soluble,0,0,24873.39,0,0,0,223408.401,0,,,8981.823589,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),Color-FD&C Yellow 6 Sunset Powder-LA Harm,Ingredient-Other Ingredients-Colors-Artificial
200000003278,Colors,Artificial,allura red,red,powder,,water soluble,0,0,45076.894,0,0,0,778160.6721,0,,,17262.9612,,RED - Do not re-use,RED - Do not re-use,GREEN - Use/Re-use (also check Regulatory Compliance section),YELLOW - Exceptional re-use (see Comments),Color-FD&C Red 40 Allura Powder-LA Harm,Ingredient-Other Ingredients-Colors-Artificial
