feature_name,Model 1,feature_imp_scaled_vals,Region,Model,Model 2
use,,0.036768964552270966,MEU,Model 2,6.0
powder,,0.019021084752409042,MEU,Model 2,6.0
comparison,,0.01734619254707794,MEU,Model 2,6.0
jab,,0.017268840822964246,MEU,Model 2,6.0
donot,,0.015705964388350306,MEU,Model 2,6.0
medium,,0.015145282618917311,MEU,Model 2,6.0
Quantitative - Sulphates - Max,,0.013149059663436402,MEU,Model 2,6.0
crystals,,0.0,MEU,Model 2,6.0
encaps,,0.0,MEU,Model 2,6.0
soln,,0.0,MEU,Model 2,6.0
gran,,0.0,MEU,Model 2,6.0
non,,0.0,MEU,Model 2,6.0
cformin,,0.0,MEU,Model 2,6.0
ngm,,0.0,MEU,Model 2,6.0
aocs,,0.0,MEU,Model 2,6.0
encapsulated,,0.0,MEU,Model 2,6.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,1.0,MEU,Model 2,7.0
citricacidnon,,0.6768115389753447,MEU,Model 2,7.0
non,,0.5720955493722665,MEU,Model 2,7.0
citric,,0.5572252704623991,MEU,Model 2,7.0
water,,0.4993829891707867,MEU,Model 2,7.0
eur,,0.4859527087967374,MEU,Model 2,7.0
Quantitative - Assay (anhydrous basis) - Max,,0.45237657215703914,MEU,Model 2,7.0
gmo,,0.4064918988213257,MEU,Model 2,7.0
"Standard Composition - CITRIC ACID - Value, %",,0.38120121478391744,MEU,Model 2,7.0
fischer,,0.3618404340373762,MEU,Model 2,7.0
powder,,0.3585418527670723,MEU,Model 2,7.0
colour,,0.3349271598298009,MEU,Model 2,7.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.3232089492085889,MEU,Model 2,7.0
fcc,,0.2686758326358841,MEU,Model 2,7.0
others,,0.25476358676327393,MEU,Model 2,7.0
comparision,,0.23813891206481433,MEU,Model 2,7.0
Total Solids %,,0.2373097015288937,MEU,Model 2,7.0
jecfa,,0.22568222625945475,MEU,Model 2,7.0
Quantitative - Moisture - Max,,0.1875833409243148,MEU,Model 2,7.0
citricacid,,0.18398456373076308,MEU,Model 2,7.0
acid,,0.17538125466318177,MEU,Model 2,7.0
monohydrate,,0.17012405232140557,MEU,Model 2,7.0
karl,,0.15790619827430205,MEU,Model 2,7.0
anhydrous,,0.13355792976260702,MEU,Model 2,7.0
"Quantitative - Ash, sulphated - Max",,0.12500774570775325,MEU,Model 2,7.0
additive,,0.0890535847782423,MEU,Model 2,7.0
mediumgran,,0.08551725552533304,MEU,Model 2,7.0
harmonized,,0.08511477664950179,MEU,Model 2,7.0
monograph,,0.08505433780067971,MEU,Model 2,7.0
color,,0.07789297183327831,MEU,Model 2,7.0
Quantitative - Sulphates - Max,,0.07051746921719303,MEU,Model 2,7.0
opalescencesolution,,0.06470292141023738,MEU,Model 2,7.0
harmonize,,0.050898238346468436,MEU,Model 2,7.0
ph,,0.04764598291978538,MEU,Model 2,7.0
citricacidmonohydratedfinegranular,,0.037765939721179545,MEU,Model 2,7.0
thiswillbeharmonizedto,,0.03670241678117084,MEU,Model 2,7.0
citricacidmonohydrate,,0.02860247618060844,MEU,Model 2,7.0
medium,,0.026793171432018335,MEU,Model 2,7.0
jab,,0.02119722564967001,MEU,Model 2,7.0
granular,,0.01707404932808096,MEU,Model 2,7.0
encapsulated,,0.0163608125795795,MEU,Model 2,7.0
min,,0.015026426499634406,MEU,Model 2,7.0
comparison,,0.013302820714653045,MEU,Model 2,7.0
proposed,,0.013083123608782927,MEU,Model 2,7.0
fine,,0.012970014922769328,MEU,Model 2,7.0
monohydrated,,0.009741251194693067,MEU,Model 2,7.0
cformin,,0.008839458719132757,MEU,Model 2,7.0
use,,0.008105033050034079,MEU,Model 2,7.0
crystals,,0.008024982847993153,MEU,Model 2,7.0
comparativesolution,,0.0,MEU,Model 2,7.0
donot,,0.0,MEU,Model 2,7.0
hplc,,0.0,MEU,Model 2,7.0
gran,,0.0,MEU,Model 2,7.0
proposedharmonizeto,,0.0,MEU,Model 2,7.0
soln,,0.0,MEU,Model 2,7.0
encaps,,0.0,MEU,Model 2,7.0
ngm,,0.0,MEU,Model 2,7.0
aocs,,0.0,MEU,Model 2,7.0
powder,,1.0,AMEA,Model 2,0.0
citricacid,,0.6095480962533271,AMEA,Model 2,0.0
citric,,0.3976371885607937,AMEA,Model 2,0.0
anhydrous,,0.333760791121038,AMEA,Model 2,0.0
acid,,0.3128362678536143,AMEA,Model 2,0.0
karl,,0.2751976732700438,AMEA,Model 2,0.0
others,,0.24494786620109202,AMEA,Model 2,0.0
jecfa,,0.19154897454376846,AMEA,Model 2,0.0
Total Solids %,,0.12327285121466244,AMEA,Model 2,0.0
fcc,,0.12324692515773517,AMEA,Model 2,0.0
Quantitative - Assay (anhydrous basis) - Max,,0.11690665380962971,AMEA,Model 2,0.0
fine,,0.10187526441768571,AMEA,Model 2,0.0
fischer,,0.10038489951267189,AMEA,Model 2,0.0
citricnon,,0.08772351024274887,AMEA,Model 2,0.0
Quantitative - PH - Max,,0.08152692823212829,AMEA,Model 2,0.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.07497525245088213,AMEA,Model 2,0.0
Quantitative - Moisture - Max,,0.07188104727731454,AMEA,Model 2,0.0
non,,0.06464555616726017,AMEA,Model 2,0.0
critical,,0.061451093010527966,AMEA,Model 2,0.0
testing,,0.05664635171059929,AMEA,Model 2,0.0
Quantitative - Sulphates - Max,,0.04954936489261232,AMEA,Model 2,0.0
citricacidanhydrous,,0.04653997981657324,AMEA,Model 2,0.0
plant,,0.04502762642945351,AMEA,Model 2,0.0
house,,0.0435471115070627,AMEA,Model 2,0.0
compare,,0.04183890262194553,AMEA,Model 2,0.0
std,,0.04183067719646844,AMEA,Model 2,0.0
mesh,,0.04017946424268903,AMEA,Model 2,0.0
gb,,0.03978452824831874,AMEA,Model 2,0.0
color,,0.036082649429793764,AMEA,Model 2,0.0
jab,,0.033692084627114434,AMEA,Model 2,0.0
granular,,0.03276808736102958,AMEA,Model 2,0.0
th,,0.03046226442802207,AMEA,Model 2,0.0
maxppm,,0.025130288382381988,AMEA,Model 2,0.0
Quantitative - Oxalates - Max,,0.023736795923859362,AMEA,Model 2,0.0
edition,,0.02274290287450725,AMEA,Model 2,0.0
additive,,0.022708351017453946,AMEA,Model 2,0.0
tm,,0.02224792277254597,AMEA,Model 2,0.0
rotap,,0.02143605857216039,AMEA,Model 2,0.0
din,,0.020802570342919175,AMEA,Model 2,0.0
bp,,0.0199922513927782,AMEA,Model 2,0.0
ik,,0.01955541910556758,AMEA,Model 2,0.0
max,,0.017727465019460965,AMEA,Model 2,0.0
rm,,0.016467700374709272,AMEA,Model 2,0.0
granules,,0.016348672997180493,AMEA,Model 2,0.0
aocs,,0.015687699657491023,AMEA,Model 2,0.0
usp,,0.015176450764671544,AMEA,Model 2,0.0
finegranules,,0.013993778835734503,AMEA,Model 2,0.0
reg,,0.01230927875009897,AMEA,Model 2,0.0
min,,0.011727341245481776,AMEA,Model 2,0.0
cumulative,,0.009347360664483101,AMEA,Model 2,0.0
nvp,,0.0092790683175793,AMEA,Model 2,0.0
sieve,,0.005120093798941982,AMEA,Model 2,0.0
acidreg,,0.004244766294519293,AMEA,Model 2,0.0
qa,,0.004131612821614537,AMEA,Model 2,0.0
nfi,,0.003776162315929171,AMEA,Model 2,0.0
企标q,,0.002191136404142706,AMEA,Model 2,0.0
anhydrousfinegranular,,0.0,AMEA,Model 2,0.0
gmo,,0.0,AMEA,Model 2,0.0
cali,,0.0,AMEA,Model 2,0.0
jecfa,,1.0,AMEA,Model 2,1.0
karl,,0.6911473545667077,AMEA,Model 2,1.0
citric,,0.6136352754368659,AMEA,Model 2,1.0
fischer,,0.5287781205136416,AMEA,Model 2,1.0
fcc,,0.39369773425327204,AMEA,Model 2,1.0
Quantitative - PH - Max,,0.3221247889853171,AMEA,Model 2,1.0
others,,0.31903811776570407,AMEA,Model 2,1.0
powder,,0.29796226283902394,AMEA,Model 2,1.0
anhydrous,,0.205658855107424,AMEA,Model 2,1.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.16800305923222822,AMEA,Model 2,1.0
acid,,0.1637219592326084,AMEA,Model 2,1.0
Total Solids %,,0.11567685243293879,AMEA,Model 2,1.0
citricacid,,0.09145130558120909,AMEA,Model 2,1.0
max,,0.08889260186966366,AMEA,Model 2,1.0
sieve,,0.08823433388589444,AMEA,Model 2,1.0
Quantitative - Assay (anhydrous basis) - Max,,0.08814136816817218,AMEA,Model 2,1.0
granular,,0.07875302440094561,AMEA,Model 2,1.0
Quantitative - Oxalates - Max,,0.07528826879575462,AMEA,Model 2,1.0
additive,,0.07252724961369013,AMEA,Model 2,1.0
nvp,,0.06163780555391661,AMEA,Model 2,1.0
rotap,,0.06066543697877217,AMEA,Model 2,1.0
企标q,,0.06065029980145422,AMEA,Model 2,1.0
Quantitative - Moisture - Max,,0.05711902460883928,AMEA,Model 2,1.0
gb,,0.05182923083613526,AMEA,Model 2,1.0
citricacidanhydrous,,0.051302875303544285,AMEA,Model 2,1.0
th,,0.04970616015396918,AMEA,Model 2,1.0
Quantitative - Sulphates - Max,,0.049228167364386635,AMEA,Model 2,1.0
maxppm,,0.047699401693221656,AMEA,Model 2,1.0
min,,0.041848557389160185,AMEA,Model 2,1.0
din,,0.041189697228429994,AMEA,Model 2,1.0
edition,,0.03634724042414516,AMEA,Model 2,1.0
citricnon,,0.035181077614129516,AMEA,Model 2,1.0
acidreg,,0.033970357781126,AMEA,Model 2,1.0
usp,,0.031196852627945325,AMEA,Model 2,1.0
house,,0.03039205430350163,AMEA,Model 2,1.0
std,,0.029768643270520034,AMEA,Model 2,1.0
jab,,0.022908227914670364,AMEA,Model 2,1.0
plant,,0.021388364657670654,AMEA,Model 2,1.0
fine,,0.0176767169291092,AMEA,Model 2,1.0
bp,,0.017120932526532424,AMEA,Model 2,1.0
non,,0.016168036312904317,AMEA,Model 2,1.0
granules,,0.014461032204013907,AMEA,Model 2,1.0
tm,,0.014117473484217075,AMEA,Model 2,1.0
testing,,0.012376637011928163,AMEA,Model 2,1.0
rm,,0.011640459359268156,AMEA,Model 2,1.0
critical,,0.010131618598164213,AMEA,Model 2,1.0
mesh,,0.007880556546995666,AMEA,Model 2,1.0
aocs,,0.007240037207002356,AMEA,Model 2,1.0
ik,,0.0035613293494264485,AMEA,Model 2,1.0
color,,0.0035280054819425283,AMEA,Model 2,1.0
qa,,0.0,AMEA,Model 2,1.0
reg,,0.0,AMEA,Model 2,1.0
nfi,,0.0,AMEA,Model 2,1.0
cali,,0.0,AMEA,Model 2,1.0
gmo,,0.0,AMEA,Model 2,1.0
finegranules,,0.0,AMEA,Model 2,1.0
compare,,0.0,AMEA,Model 2,1.0
anhydrousfinegranular,,0.0,AMEA,Model 2,1.0
cumulative,,0.0,AMEA,Model 2,1.0
citric,,1.0,AMEA,Model 2,2.0
tm,,0.7454056256030072,AMEA,Model 2,2.0
karl,,0.6885574178417423,AMEA,Model 2,2.0
citricacid,,0.6100527057844747,AMEA,Model 2,2.0
granular,,0.545407631337487,AMEA,Model 2,2.0
jab,,0.5019716278239842,AMEA,Model 2,2.0
anhydrous,,0.5015071927126722,AMEA,Model 2,2.0
fcc,,0.49951093449547573,AMEA,Model 2,2.0
jecfa,,0.40153305513910326,AMEA,Model 2,2.0
powder,,0.3864946268833604,AMEA,Model 2,2.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.3736640012325775,AMEA,Model 2,2.0
acid,,0.31920391047766367,AMEA,Model 2,2.0
Total Solids %,,0.29561064180450886,AMEA,Model 2,2.0
ik,,0.2890098421549604,AMEA,Model 2,2.0
fischer,,0.27551035447318284,AMEA,Model 2,2.0
rm,,0.26704902791657625,AMEA,Model 2,2.0
others,,0.2640984918245903,AMEA,Model 2,2.0
Quantitative - Oxalates - Max,,0.24697788403734244,AMEA,Model 2,2.0
aocs,,0.2239635277761416,AMEA,Model 2,2.0
nfi,,0.18644515326061403,AMEA,Model 2,2.0
Quantitative - Moisture - Max,,0.15741398431083953,AMEA,Model 2,2.0
Quantitative - Sulphates - Max,,0.14583787016598154,AMEA,Model 2,2.0
Quantitative - Assay (anhydrous basis) - Max,,0.1404861194020759,AMEA,Model 2,2.0
Quantitative - PH - Max,,0.1400674162634875,AMEA,Model 2,2.0
non,,0.11055785533187647,AMEA,Model 2,2.0
nvp,,0.10871912174470183,AMEA,Model 2,2.0
qa,,0.0939399681112839,AMEA,Model 2,2.0
citricnon,,0.06765710732986432,AMEA,Model 2,2.0
bp,,0.06502761118985702,AMEA,Model 2,2.0
citricacidanhydrous,,0.050041614755461705,AMEA,Model 2,2.0
compare,,0.04585725111760528,AMEA,Model 2,2.0
gb,,0.03646367430765207,AMEA,Model 2,2.0
critical,,0.03181432761436681,AMEA,Model 2,2.0
edition,,0.029145625410379596,AMEA,Model 2,2.0
min,,0.028754483965071596,AMEA,Model 2,2.0
mesh,,0.025932895527879377,AMEA,Model 2,2.0
testing,,0.02507098136713634,AMEA,Model 2,2.0
fine,,0.023978833175691907,AMEA,Model 2,2.0
企标q,,0.01756352809088568,AMEA,Model 2,2.0
sieve,,0.01756352809088568,AMEA,Model 2,2.0
rotap,,0.01647583557379039,AMEA,Model 2,2.0
th,,0.012069507455218538,AMEA,Model 2,2.0
acidreg,,0.0,AMEA,Model 2,2.0
std,,0.0,AMEA,Model 2,2.0
additive,,0.0,AMEA,Model 2,2.0
reg,,0.0,AMEA,Model 2,2.0
anhydrousfinegranular,,0.0,AMEA,Model 2,2.0
granules,,0.0,AMEA,Model 2,2.0
plant,,0.0,AMEA,Model 2,2.0
gmo,,0.0,AMEA,Model 2,2.0
cumulative,,0.0,AMEA,Model 2,2.0
din,,0.0,AMEA,Model 2,2.0
maxppm,,0.0,AMEA,Model 2,2.0
max,,0.0,AMEA,Model 2,2.0
finegranules,,0.0,AMEA,Model 2,2.0
usp,,0.0,AMEA,Model 2,2.0
house,,0.0,AMEA,Model 2,2.0
cali,,0.0,AMEA,Model 2,2.0
color,,0.0,AMEA,Model 2,2.0
citric,,1.0,AMEA,Model 2,3.0
Quantitative - Assay (anhydrous basis) - Max,,0.6015654902957491,AMEA,Model 2,3.0
mesh,,0.5857090702838216,AMEA,Model 2,3.0
granules,,0.5421323608877576,AMEA,Model 2,3.0
fine,,0.5211558026607293,AMEA,Model 2,3.0
others,,0.4651374669615377,AMEA,Model 2,3.0
anhydrous,,0.4282208829164752,AMEA,Model 2,3.0
karl,,0.42702033977210024,AMEA,Model 2,3.0
finegranules,,0.3871760928329091,AMEA,Model 2,3.0
bp,,0.37186870748397854,AMEA,Model 2,3.0
powder,,0.36478634584440767,AMEA,Model 2,3.0
Quantitative - Sulphates - Max,,0.321815689586894,AMEA,Model 2,3.0
acid,,0.3095703764839355,AMEA,Model 2,3.0
usp,,0.2749805769630705,AMEA,Model 2,3.0
citricacid,,0.2492691840695946,AMEA,Model 2,3.0
Quantitative - Oxalates - Max,,0.24717058873177358,AMEA,Model 2,3.0
fischer,,0.24306795765698913,AMEA,Model 2,3.0
jecfa,,0.23156302607455242,AMEA,Model 2,3.0
Quantitative - PH - Max,,0.1723120746228345,AMEA,Model 2,3.0
fcc,,0.11863568323051155,AMEA,Model 2,3.0
Quantitative - Moisture - Max,,0.1137410313110449,AMEA,Model 2,3.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.0817116318581115,AMEA,Model 2,3.0
granular,,0.07744722573173338,AMEA,Model 2,3.0
gb,,0.07306494976279565,AMEA,Model 2,3.0
edition,,0.07172522702978777,AMEA,Model 2,3.0
tm,,0.07092378819300978,AMEA,Model 2,3.0
testing,,0.06576109869097137,AMEA,Model 2,3.0
compare,,0.04683715750999332,AMEA,Model 2,3.0
cumulative,,0.04472531643259215,AMEA,Model 2,3.0
nfi,,0.03908148979155641,AMEA,Model 2,3.0
th,,0.038533628715404715,AMEA,Model 2,3.0
nvp,,0.024576794660831663,AMEA,Model 2,3.0
citricnon,,0.020215206779870647,AMEA,Model 2,3.0
acidreg,,0.016248309872209304,AMEA,Model 2,3.0
rm,,0.016025181673259947,AMEA,Model 2,3.0
Total Solids %,,0.014605497857966809,AMEA,Model 2,3.0
din,,0.010771126720664303,AMEA,Model 2,3.0
std,,0.009280661901354958,AMEA,Model 2,3.0
jab,,0.008669306982621932,AMEA,Model 2,3.0
plant,,0.008411416988902994,AMEA,Model 2,3.0
non,,0.007673321549509543,AMEA,Model 2,3.0
color,,0.007664004108234743,AMEA,Model 2,3.0
additive,,0.007348787445403833,AMEA,Model 2,3.0
aocs,,0.0060710485780065765,AMEA,Model 2,3.0
rotap,,0.0,AMEA,Model 2,3.0
reg,,0.0,AMEA,Model 2,3.0
qa,,0.0,AMEA,Model 2,3.0
sieve,,0.0,AMEA,Model 2,3.0
min,,0.0,AMEA,Model 2,3.0
max,,0.0,AMEA,Model 2,3.0
anhydrousfinegranular,,0.0,AMEA,Model 2,3.0
ik,,0.0,AMEA,Model 2,3.0
house,,0.0,AMEA,Model 2,3.0
cali,,0.0,AMEA,Model 2,3.0
citricacidanhydrous,,0.0,AMEA,Model 2,3.0
gmo,,0.0,AMEA,Model 2,3.0
critical,,0.0,AMEA,Model 2,3.0
maxppm,,0.0,AMEA,Model 2,3.0
企标q,,0.0,AMEA,Model 2,3.0
others,,1.0,AMEA,Model 2,4.0
powder,,0.4963765716343257,AMEA,Model 2,4.0
citric,,0.44926993901029644,AMEA,Model 2,4.0
citricacidanhydrous,,0.4388717916764706,AMEA,Model 2,4.0
th,,0.4198305137028538,AMEA,Model 2,4.0
karl,,0.4088481900556249,AMEA,Model 2,4.0
testing,,0.38438549308824643,AMEA,Model 2,4.0
edition,,0.37899650930079615,AMEA,Model 2,4.0
citricacid,,0.33401548414867593,AMEA,Model 2,4.0
house,,0.31997396955666507,AMEA,Model 2,4.0
Quantitative - Moisture - Max,,0.3028381726706251,AMEA,Model 2,4.0
critical,,0.29231510796285337,AMEA,Model 2,4.0
jecfa,,0.2781023699944124,AMEA,Model 2,4.0
fischer,,0.2261321095089062,AMEA,Model 2,4.0
fcc,,0.18339643310932485,AMEA,Model 2,4.0
anhydrous,,0.15496397111855292,AMEA,Model 2,4.0
acid,,0.1441731504237915,AMEA,Model 2,4.0
granular,,0.10269010230352266,AMEA,Model 2,4.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.08565011773727961,AMEA,Model 2,4.0
gb,,0.0826821940132214,AMEA,Model 2,4.0
finegranules,,0.08201221292930572,AMEA,Model 2,4.0
Quantitative - Assay (anhydrous basis) - Max,,0.07387125538675018,AMEA,Model 2,4.0
Total Solids %,,0.0641686215378098,AMEA,Model 2,4.0
ik,,0.0592646416591955,AMEA,Model 2,4.0
Quantitative - Sulphates - Max,,0.05747186371141702,AMEA,Model 2,4.0
usp,,0.053961709121352036,AMEA,Model 2,4.0
jab,,0.04648674627330298,AMEA,Model 2,4.0
fine,,0.04179004451047375,AMEA,Model 2,4.0
reg,,0.03383012888643851,AMEA,Model 2,4.0
granules,,0.03273355630177912,AMEA,Model 2,4.0
citricnon,,0.03186116827413739,AMEA,Model 2,4.0
std,,0.02976968093458113,AMEA,Model 2,4.0
tm,,0.0286732448658981,AMEA,Model 2,4.0
Quantitative - PH - Max,,0.025726320280942752,AMEA,Model 2,4.0
compare,,0.024839815414652612,AMEA,Model 2,4.0
bp,,0.022908959933403375,AMEA,Model 2,4.0
max,,0.019113866729809366,AMEA,Model 2,4.0
additive,,0.01409907798780854,AMEA,Model 2,4.0
nvp,,0.013500289031465022,AMEA,Model 2,4.0
rotap,,0.012824249691293239,AMEA,Model 2,4.0
sieve,,0.01258718052938665,AMEA,Model 2,4.0
Quantitative - Oxalates - Max,,0.012532791477716463,AMEA,Model 2,4.0
plant,,0.009756341776123058,AMEA,Model 2,4.0
mesh,,0.009385249243011692,AMEA,Model 2,4.0
rm,,0.009032467509513569,AMEA,Model 2,4.0
din,,0.005967154077077903,AMEA,Model 2,4.0
gmo,,0.0,AMEA,Model 2,4.0
non,,0.0,AMEA,Model 2,4.0
qa,,0.0,AMEA,Model 2,4.0
aocs,,0.0,AMEA,Model 2,4.0
nfi,,0.0,AMEA,Model 2,4.0
min,,0.0,AMEA,Model 2,4.0
maxppm,,0.0,AMEA,Model 2,4.0
anhydrousfinegranular,,0.0,AMEA,Model 2,4.0
color,,0.0,AMEA,Model 2,4.0
acidreg,,0.0,AMEA,Model 2,4.0
cumulative,,0.0,AMEA,Model 2,4.0
cali,,0.0,AMEA,Model 2,4.0
企标q,,0.0,AMEA,Model 2,4.0
jecfa,,1.0,AMEA,Model 2,5.0
citricacid,,0.941146657586132,AMEA,Model 2,5.0
anhydrous,,0.922810558516023,AMEA,Model 2,5.0
powder,,0.8818451819383488,AMEA,Model 2,5.0
citric,,0.8587333994126429,AMEA,Model 2,5.0
fischer,,0.4879702447256656,AMEA,Model 2,5.0
others,,0.47065844393991546,AMEA,Model 2,5.0
acid,,0.4157071707138824,AMEA,Model 2,5.0
karl,,0.3723230866864905,AMEA,Model 2,5.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.37156856014320844,AMEA,Model 2,5.0
Quantitative - PH - Max,,0.3179590771088565,AMEA,Model 2,5.0
fcc,,0.2592119952849238,AMEA,Model 2,5.0
Total Solids %,,0.22765907010213504,AMEA,Model 2,5.0
tm,,0.13973372860708735,AMEA,Model 2,5.0
granules,,0.1392281033617863,AMEA,Model 2,5.0
rotap,,0.1369376531454046,AMEA,Model 2,5.0
mesh,,0.1250546766984174,AMEA,Model 2,5.0
Quantitative - Assay (anhydrous basis) - Max,,0.11226385858471268,AMEA,Model 2,5.0
Quantitative - Sulphates - Max,,0.11192412360080553,AMEA,Model 2,5.0
sieve,,0.1042860854808917,AMEA,Model 2,5.0
Quantitative - Moisture - Max,,0.09910316997970478,AMEA,Model 2,5.0
min,,0.09014262190400343,AMEA,Model 2,5.0
max,,0.08477327967652389,AMEA,Model 2,5.0
granular,,0.08385030388780648,AMEA,Model 2,5.0
finegranules,,0.08078556907738696,AMEA,Model 2,5.0
fine,,0.07837292650553283,AMEA,Model 2,5.0
企标q,,0.07661647147456377,AMEA,Model 2,5.0
Quantitative - Oxalates - Max,,0.07415452788962726,AMEA,Model 2,5.0
gb,,0.07347877198778095,AMEA,Model 2,5.0
th,,0.0640125477289566,AMEA,Model 2,5.0
citricnon,,0.06384096769258236,AMEA,Model 2,5.0
acidreg,,0.062202111978900146,AMEA,Model 2,5.0
edition,,0.05862183813888009,AMEA,Model 2,5.0
color,,0.057596291889704644,AMEA,Model 2,5.0
non,,0.05567785037479584,AMEA,Model 2,5.0
additive,,0.052148805312272034,AMEA,Model 2,5.0
bp,,0.04803203053534793,AMEA,Model 2,5.0
citricacidanhydrous,,0.0443327966584532,AMEA,Model 2,5.0
usp,,0.04356679367486737,AMEA,Model 2,5.0
plant,,0.04330044217195716,AMEA,Model 2,5.0
jab,,0.042392813340868585,AMEA,Model 2,5.0
reg,,0.03916012725386439,AMEA,Model 2,5.0
nfi,,0.03868600479883222,AMEA,Model 2,5.0
testing,,0.03741674724936142,AMEA,Model 2,5.0
house,,0.03665098737622955,AMEA,Model 2,5.0
aocs,,0.031433040405152934,AMEA,Model 2,5.0
compare,,0.031010842066726604,AMEA,Model 2,5.0
rm,,0.02944334284782965,AMEA,Model 2,5.0
ik,,0.023567307517351022,AMEA,Model 2,5.0
qa,,0.02291734124898995,AMEA,Model 2,5.0
maxppm,,0.022223468593942888,AMEA,Model 2,5.0
nvp,,0.019597048941687203,AMEA,Model 2,5.0
std,,0.015300177896852061,AMEA,Model 2,5.0
din,,0.013769015870625203,AMEA,Model 2,5.0
critical,,0.008917995226244231,AMEA,Model 2,5.0
anhydrousfinegranular,,0.0,AMEA,Model 2,5.0
gmo,,0.0,AMEA,Model 2,5.0
cumulative,,0.0,AMEA,Model 2,5.0
cali,,0.0,AMEA,Model 2,5.0
others,,1.0,LA,Model 2,0.0
citric,,0.6154153796586188,LA,Model 2,0.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.4233797706849334,LA,Model 2,0.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.35003957330867874,LA,Model 2,0.0
gmo,,0.28279716753167605,LA,Model 2,0.0
acid,,0.27737107156114943,LA,Model 2,0.0
"Particle size tests - Particle size, >150µm (#100) - Max",,0.26426908449076497,LA,Model 2,0.0
non,,0.1648350878667535,LA,Model 2,0.0
powder,,0.1547994368683154,LA,Model 2,0.0
"Particle size tests - Particle size, >600µm (#30) - Max",,0.1529315766986755,LA,Model 2,0.0
retained,,0.1352774917759894,LA,Model 2,0.0
additive,,0.12211867790128385,LA,Model 2,0.0
laharm,,0.11967458833252784,LA,Model 2,0.0
usp,,0.10921812947826268,LA,Model 2,0.0
al,,0.0943511261466337,LA,Model 2,0.0
reported,,0.09344623983526296,LA,Model 2,0.0
Total Solids %,,0.09315540520032964,LA,Model 2,0.0
fcc,,0.0855227062072894,LA,Model 2,0.0
harm,,0.07371652903560197,LA,Model 2,0.0
sieve,,0.07271963186316739,LA,Model 2,0.0
la,,0.07220237720017088,LA,Model 2,0.0
po,,0.06299230246615255,LA,Model 2,0.0
anhydrous,,0.06235247560813319,LA,Model 2,0.0
encapsulated,,0.058246307074867075,LA,Model 2,0.0
máx,,0.056262271811430245,LA,Model 2,0.0
citricacid,,0.05467140145545726,LA,Model 2,0.0
citricacidnongmo,,0.051774495177659634,LA,Model 2,0.0
mm,,0.037204746929274675,LA,Model 2,0.0
mesh,,0.028024906670028646,LA,Model 2,0.0
citricacidgranular,,0.023475026790779764,LA,Model 2,0.0
granular,,0.022842554264461766,LA,Model 2,0.0
citricnon,,0.0,LA,Model 2,0.0
others,,1.0,LA,Model 2,1.0
harm,,0.7442602805419014,LA,Model 2,1.0
laharm,,0.7344614383338757,LA,Model 2,1.0
reported,,0.6763363419939371,LA,Model 2,1.0
po,,0.5934540222994845,LA,Model 2,1.0
al,,0.5486238374980731,LA,Model 2,1.0
"Particle size tests - Particle size, >600µm (#30) - Max",,0.520860808056588,LA,Model 2,1.0
la,,0.4944251288814291,LA,Model 2,1.0
citric,,0.45120703238734655,LA,Model 2,1.0
mm,,0.41122167605802656,LA,Model 2,1.0
"Particle size tests - Particle size, >150µm (#100) - Max",,0.40924349598369497,LA,Model 2,1.0
anhydrous,,0.3130320105502937,LA,Model 2,1.0
máx,,0.2697518283179475,LA,Model 2,1.0
usp,,0.226077722780756,LA,Model 2,1.0
powder,,0.20615034168564916,LA,Model 2,1.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.1601876273828078,LA,Model 2,1.0
fcc,,0.14936758182472126,LA,Model 2,1.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.1478689605562882,LA,Model 2,1.0
gmo,,0.1464452703512768,LA,Model 2,1.0
acid,,0.11131758781920635,LA,Model 2,1.0
mesh,,0.08242416976381728,LA,Model 2,1.0
citricnon,,0.07095971706030452,LA,Model 2,1.0
sieve,,0.059585181632897735,LA,Model 2,1.0
Total Solids %,,0.05395036566358949,LA,Model 2,1.0
additive,,0.04561803141110179,LA,Model 2,1.0
retained,,0.04495863805299124,LA,Model 2,1.0
citricacid,,0.04019302241937417,LA,Model 2,1.0
encapsulated,,0.0323702193981537,LA,Model 2,1.0
non,,0.03237021939815369,LA,Model 2,1.0
granular,,0.0,LA,Model 2,1.0
citricacidnongmo,,0.0,LA,Model 2,1.0
citricacidgranular,,0.0,LA,Model 2,1.0
others,,1.0,LA,Model 2,2.0
"Particle size tests - Particle size, >150µm (#100) - Max",,0.8255955341990001,LA,Model 2,2.0
