Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000001925,,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000002804,,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000005507,0.7759621802936841,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000001782,0.7846462396292543,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000001904,,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000007131,,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000000616,,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000000620,,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001608,"Acid, Citric Acid, Anhydrous",AMEA,ward_euclidean,816.4800000000001,3574.4825969644276,1,5,1,200000007013,,,"Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous","Acid, Citric Acid, Anhydrous"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000001610,1.0000000000000002,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000007252,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000000088,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000000574,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000001175,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000001608,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000001925,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000002804,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000005507,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000001782,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000001904,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000007131,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000000616,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000000620,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001610,"Acid, Citric Acid, Anhydrous, Fine Granules",AMEA,ward_euclidean,119000.0,233668.83430254392,4,3,4,200000007013,,,"Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules","Acid, Citric Acid, Anhydrous, Fine Granules"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000001925,1.0000000000000002,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000007252,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000000088,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000000574,0.757089988771741,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000001175,0.7319984044186907,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000001608,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000001610,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000002804,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000005507,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000001782,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000001904,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000007131,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000000616,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000000620,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000001925,"Acid- Citric Acid-Powder,Anhydrous",AMEA,ward_euclidean,2135900.0,3614831.074035001,3,0,3,200000007013,,,Acid, Citric Acid,"Powder,Anhydrous","Powder,Anhydrous"
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000002804,0.9999999999999999,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000007252,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000000088,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000000574,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000001175,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000001608,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000001610,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000001925,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000005507,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000001782,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000001904,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000007131,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000000616,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000000620,,,ACID , CITRIC , ANHYDROUS , POWDER
200000002804,ACID - CITRIC - ANHYDROUS - POWDER,AMEA,ward_euclidean,1500.0,6152.439460010718,6,0,6,200000007013,,,ACID , CITRIC , ANHYDROUS , POWDER
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000005507,1.0,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000007252,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000000088,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000000574,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000001175,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000001608,0.7759621802936841,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000001610,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000001925,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000002804,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000001782,0.748826452534501,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000001904,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000007131,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000000616,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000000620,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000005507,ACID CITRIC - ANHYDROUS,AMEA,ward_euclidean,15500.0,28150.00857270762,1,1,1,200000007013,,,ACID CITRIC , ANHYDROUS, ANHYDROUS, ANHYDROUS
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000001782,1.0000000000000007,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000007252,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000000088,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000000574,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000001175,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000001608,0.7846462396292543,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000001610,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000001925,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000002804,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000005507,0.748826452534501,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000001904,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000007131,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000000616,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000000620,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001782,"Citric Acid, Anhydrous",AMEA,ward_euclidean,11200.0,28425.46868490593,1,1,1,200000007013,,,"Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous","Citric Acid, Anhydrous"
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000001904,1.0000000000000002,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000007252,0.5652465897985288,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000000088,0.687309468841699,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000000574,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000001175,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000001608,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000001610,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000001925,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000002804,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000005507,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000001782,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000007131,0.6644116409123199,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000000616,0.6740551706045411,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000000620,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000001904,Acid- Citric Acid Anhydrous,AMEA,ward_euclidean,377000.0,833081.8280091677,0,4,0,200000007013,,,Acid, Citric Acid Anhydrous, Citric Acid Anhydrous, Citric Acid Anhydrous
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000007131,1.0,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000007252,0.6767918030461956,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000000088,0.6717640847275713,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000000574,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000001175,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000001608,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000001610,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000001925,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000002804,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000005507,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000001782,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000001904,0.6644116409123199,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000000616,0.7047833342639145,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000000620,,,ACID,POWDER,CITRIC NON,GMO
200000007131,ACID-POWDER-CITRIC NON-GMO,AMEA,ward_euclidean,3850.0,15782.191071428571,0,0,0,200000007013,,,ACID,POWDER,CITRIC NON,GMO
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000000616,0.9999999999999999,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000007252,0.7160771282582467,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000000088,0.7709359525712904,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000000574,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000001175,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000001608,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000001610,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000001925,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000002804,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000005507,,,Acid,Citric Acid,E330,E330
200000000616,Acid-Citric Acid-E330,AMEA,ward_euclidean,1395950.0,1972134.0067987014,0,1,0,200000001782,,,Acid,Citric Acid,E330,E330
