Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,Model 4,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000006808,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000000289,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000000616,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000000638,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000000723,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000005407,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000006653,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000002395,CITRIC ACID MONOHYDRATED FINE GRANULAR,MEU,ward_euclidean,24500.0,72278.45181001083,6,1,6,10,200000006712,,,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR,CITRIC ACID MONOHYDRATED FINE GRANULAR
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000006627,0.9999999999999991,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000002395,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000006843,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000006844,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000006846,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000007251,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000007732,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000007977,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000008049,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000001439,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000006808,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000000289,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000000616,0.8177974759256528,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000000638,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000000723,0.8848472260987013,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000005407,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000006653,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006627,"ACID,CITRIC,50% SOLN",MEU,ward_euclidean,176334.0,302549.66485078516,0,3,0,11,200000006712,,,"ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN","ACID,CITRIC,50% SOLN"
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000006843,1.0000000000000002,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000002395,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000006627,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000006844,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000006846,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000007251,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000007732,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000007977,0.8591158360977473,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000008049,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000001439,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000006808,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000000289,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000000616,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000000638,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000000723,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000005407,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000006653,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006843,ACID-CITRIC ACID- ANHYDROUS-CRYSTALS,MEU,ward_euclidean,473550.0,966613.3889638338,5,0,5,2,200000006712,,,ACID,CITRIC ACID, ANHYDROUS,CRYSTALS
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006844,1.0,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000002395,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006627,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006843,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006846,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000007251,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000007732,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000007977,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000008049,0.8270562004203517,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000001439,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006808,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000289,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000616,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000638,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000000723,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000005407,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006653,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006844,"ACID,CITRIC ACID- ENCAPSULATED 35%",MEU,ward_euclidean,9700.0,100291.8410139909,1,2,1,0,200000006712,,,"ACID,CITRIC ACID", ENCAPSULATED 35%, ENCAPSULATED 35%, ENCAPSULATED 35%
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000006846,1.0000000000000004,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000002395,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000006627,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000006843,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000006844,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000007251,0.8725987250848342,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000007732,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000007977,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000008049,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000001439,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000006808,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000000289,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000000616,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000000638,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000000723,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000005407,0.8713951834830396,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000006653,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000006846,"ACID,CITRIC,ENCAPS,NGM",MEU,ward_euclidean,15700.0,130197.28059756044,2,0,2,2,200000006712,,,"ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM","ACID,CITRIC,ENCAPS,NGM"
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000007251,1.0000000000000013,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000002395,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000006627,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000006843,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000006844,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000006846,0.8725987250848342,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000007732,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000007977,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000008049,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000001439,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000006808,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000000289,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000000616,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000000638,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000000723,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000005407,0.8416657201078825,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000006653,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007251,ACID-POWDER-CITRIC ACID NON-GMO,MEU,ward_euclidean,128000.0,350922.6631836479,2,0,2,5,200000006712,,,ACID,POWDER,CITRIC ACID NON,GMO
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000007732,0.9999999999999998,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000002395,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000006627,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000006843,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000006844,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000006846,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000007251,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000007977,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
200000007732,DONOT USE- CITRIC ACID-THIS WILL BE HARMONIZED TO 200000006843,MEU,ward_euclidean,85550.0,234842.58771740977,4,4,4,6,200000008049,,,DONOT USE, CITRIC ACID,THIS WILL BE HARMONIZED TO 200000006843,THIS WILL BE HARMONIZED TO 200000006843
